Datum von;(Uhrzeit) von;Zeitzone;(Uhrzeit) bis;Zeitzone;ID AEP in €/MWh
12.10.2024;03:15;CEST;03:30;CEST;48,510
12.10.2024;03:30;CEST;03:45;CEST;53,280
12.10.2024;03:45;CEST;04:00;CEST;45,470
12.10.2024;04:00;CEST;04:15;CEST;83,760
12.10.2024;04:15;CEST;04:30;CEST;88,390
12.10.2024;04:30;CEST;04:45;CEST;85,120
12.10.2024;04:45;CEST;05:00;CEST;93,350
12.10.2024;05:00;CEST;05:15;CEST;69,830
12.10.2024;05:15;CEST;05:30;CEST;44,140
12.10.2024;05:30;CEST;05:45;CEST;25,320
12.10.2024;05:45;CEST;06:00;CEST;20,820
12.10.2024;06:00;CEST;06:15;CEST;68,340
12.10.2024;06:15;CEST;06:30;CEST;68,270
12.10.2024;06:30;CEST;06:45;CEST;74,090
12.10.2024;06:45;CEST;07:00;CEST;65,880
12.10.2024;07:00;CEST;07:15;CEST;61,000
12.10.2024;07:15;CEST;07:30;CEST;88,570
12.10.2024;07:30;CEST;07:45;CEST;109,970
12.10.2024;07:45;CEST;08:00;CEST;88,960
12.10.2024;08:00;CEST;08:15;CEST;83,330
12.10.2024;08:15;CEST;08:30;CEST;73,820
12.10.2024;08:30;CEST;08:45;CEST;60,450
12.10.2024;08:45;CEST;09:00;CEST;42,520
12.10.2024;09:00;CEST;09:15;CEST;39,020
12.10.2024;09:15;CEST;09:30;CEST;29,430
12.10.2024;09:30;CEST;09:45;CEST;24,230
12.10.2024;09:45;CEST;10:00;CEST;33,510
12.10.2024;10:00;CEST;10:15;CEST;54,750
12.10.2024;10:15;CEST;10:30;CEST;57,730
12.10.2024;10:30;CEST;10:45;CEST;47,660
12.10.2024;10:45;CEST;11:00;CEST;24,720
12.10.2024;11:00;CEST;11:15;CEST;33,510
12.10.2024;11:15;CEST;11:30;CEST;7,530
12.10.2024;11:30;CEST;11:45;CEST;4,770
12.10.2024;11:45;CEST;12:00;CEST;-0,640
12.10.2024;12:00;CEST;12:15;CEST;8,550
12.10.2024;12:15;CEST;12:30;CEST;3,450
12.10.2024;12:30;CEST;12:45;CEST;54,090
12.10.2024;12:45;CEST;13:00;CEST;29,560
12.10.2024;13:00;CEST;13:15;CEST;50,180
12.10.2024;13:15;CEST;13:30;CEST;22,650
12.10.2024;13:30;CEST;13:45;CEST;10,660
12.10.2024;13:45;CEST;14:00;CEST;23,530
12.10.2024;14:00;CEST;14:15;CEST;14,230
12.10.2024;14:15;CEST;14:30;CEST;71,510
12.10.2024;14:30;CEST;14:45;CEST;57,050
12.10.2024;14:45;CEST;15:00;CEST;73,990
12.10.2024;15:00;CEST;15:15;CEST;52,390
12.10.2024;15:15;CEST;15:30;CEST;94,000
12.10.2024;15:30;CEST;15:45;CEST;92,080
12.10.2024;15:45;CEST;16:00;CEST;51,430
12.10.2024;16:00;CEST;16:15;CEST;61,410
12.10.2024;16:15;CEST;16:30;CEST;58,400
12.10.2024;16:30;CEST;16:45;CEST;53,490
12.10.2024;16:45;CEST;17:00;CEST;62,290
12.10.2024;17:00;CEST;17:15;CEST;63,160
12.10.2024;17:15;CEST;17:30;CEST;72,680
12.10.2024;17:30;CEST;17:45;CEST;81,340
12.10.2024;17:45;CEST;18:00;CEST;86,510
12.10.2024;18:00;CEST;18:15;CEST;83,610
12.10.2024;18:15;CEST;18:30;CEST;73,130
12.10.2024;18:30;CEST;18:45;CEST;80,180
12.10.2024;18:45;CEST;19:00;CEST;70,590
12.10.2024;19:00;CEST;19:15;CEST;76,560
12.10.2024;19:15;CEST;19:30;CEST;76,890
12.10.2024;19:30;CEST;19:45;CEST;90,310
12.10.2024;19:45;CEST;20:00;CEST;87,090
12.10.2024;20:00;CEST;20:15;CEST;76,460
12.10.2024;20:15;CEST;20:30;CEST;66,630
12.10.2024;20:30;CEST;20:45;CEST;31,820
12.10.2024;20:45;CEST;21:00;CEST;-0,560
12.10.2024;21:00;CEST;21:15;CEST;37,490
12.10.2024;21:15;CEST;21:30;CEST;32,780
12.10.2024;21:30;CEST;21:45;CEST;3,900
12.10.2024;21:45;CEST;22:00;CEST;7,110
12.10.2024;22:00;CEST;22:15;CEST;36,120
12.10.2024;22:15;CEST;22:30;CEST;28,950
12.10.2024;22:30;CEST;22:45;CEST;41,210
12.10.2024;22:45;CEST;23:00;CEST;24,170
12.10.2024;23:00;CEST;23:15;CEST;31,650
12.10.2024;23:15;CEST;23:30;CEST;45,230
12.10.2024;23:30;CEST;23:45;CEST;12,580
12.10.2024;23:45;CEST;00:00;CEST;-2,640
13.10.2024;00:00;CEST;00:15;CEST;14,210
13.10.2024;00:15;CEST;00:30;CEST;9,250
13.10.2024;00:30;CEST;00:45;CEST;2,910
13.10.2024;00:45;CEST;01:00;CEST;27,410
13.10.2024;01:00;CEST;01:15;CEST;49,830
13.10.2024;01:15;CEST;01:30;CEST;86,360
13.10.2024;01:30;CEST;01:45;CEST;44,070
13.10.2024;01:45;CEST;02:00;CEST;63,090
13.10.2024;02:00;CEST;02:15;CEST;17,490
13.10.2024;02:15;CEST;02:30;CEST;4,860
13.10.2024;02:30;CEST;02:45;CEST;10,140
13.10.2024;02:45;CEST;03:00;CEST;14,860
13.10.2024;03:00;CEST;03:15;CEST;12,600
13.10.2024;03:15;CEST;03:30;CEST;9,070
13.10.2024;03:30;CEST;03:45;CEST;1,910
13.10.2024;03:45;CEST;04:00;CEST;5,220
13.10.2024;04:00;CEST;04:15;CEST;27,190
13.10.2024;04:15;CEST;04:30;CEST;8,980
13.10.2024;04:30;CEST;04:45;CEST;4,430
13.10.2024;04:45;CEST;05:00;CEST;5,710
13.10.2024;05:00;CEST;05:15;CEST;19,370
13.10.2024;05:15;CEST;05:30;CEST;-4,990
13.10.2024;05:30;CEST;05:45;CEST;2,710
13.10.2024;05:45;CEST;06:00;CEST;-0,570
13.10.2024;06:00;CEST;06:15;CEST;2,290
13.10.2024;06:15;CEST;06:30;CEST;-10,370
13.10.2024;06:30;CEST;06:45;CEST;0,790
13.10.2024;06:45;CEST;07:00;CEST;3,540
13.10.2024;07:00;CEST;07:15;CEST;11,770
13.10.2024;07:15;CEST;07:30;CEST;21,570
13.10.2024;07:30;CEST;07:45;CEST;17,540
13.10.2024;07:45;CEST;08:00;CEST;18,190
13.10.2024;08:00;CEST;08:15;CEST;8,680
13.10.2024;08:15;CEST;08:30;CEST;5,960
13.10.2024;08:30;CEST;08:45;CEST;12,360
13.10.2024;08:45;CEST;09:00;CEST;18,510
13.10.2024;09:00;CEST;09:15;CEST;53,280
13.10.2024;09:15;CEST;09:30;CEST;53,720
13.10.2024;09:30;CEST;09:45;CEST;59,040
13.10.2024;09:45;CEST;10:00;CEST;6,690
13.10.2024;10:00;CEST;10:15;CEST;41,130
13.10.2024;10:15;CEST;10:30;CEST;11,280
13.10.2024;10:30;CEST;10:45;CEST;-0,970
13.10.2024;10:45;CEST;11:00;CEST;1,630
13.10.2024;11:00;CEST;11:15;CEST;11,060
13.10.2024;11:15;CEST;11:30;CEST;-2,450
13.10.2024;11:30;CEST;11:45;CEST;-0,370
13.10.2024;11:45;CEST;12:00;CEST;0,890
13.10.2024;12:00;CEST;12:15;CEST;12,950
13.10.2024;12:15;CEST;12:30;CEST;-2,270
13.10.2024;12:30;CEST;12:45;CEST;0,780
13.10.2024;12:45;CEST;13:00;CEST;-1,840
13.10.2024;13:00;CEST;13:15;CEST;2,550
13.10.2024;13:15;CEST;13:30;CEST;-1,010
13.10.2024;13:30;CEST;13:45;CEST;-0,300
13.10.2024;13:45;CEST;14:00;CEST;2,410
13.10.2024;14:00;CEST;14:15;CEST;-2,740
13.10.2024;14:15;CEST;14:30;CEST;-3,290
13.10.2024;14:30;CEST;14:45;CEST;-3,210
13.10.2024;14:45;CEST;15:00;CEST;-0,210
13.10.2024;15:00;CEST;15:15;CEST;-0,820
13.10.2024;15:15;CEST;15:30;CEST;15,810
13.10.2024;15:30;CEST;15:45;CEST;9,510
13.10.2024;15:45;CEST;16:00;CEST;24,810
13.10.2024;16:00;CEST;16:15;CEST;-6,880
13.10.2024;16:15;CEST;16:30;CEST;3,530
13.10.2024;16:30;CEST;16:45;CEST;22,960
13.10.2024;16:45;CEST;17:00;CEST;19,600
13.10.2024;17:00;CEST;17:15;CEST;-11,600
13.10.2024;17:15;CEST;17:30;CEST;54,090
13.10.2024;17:30;CEST;17:45;CEST;92,180
13.10.2024;17:45;CEST;18:00;CEST;91,740
13.10.2024;18:00;CEST;18:15;CEST;59,670
13.10.2024;18:15;CEST;18:30;CEST;33,530
13.10.2024;18:30;CEST;18:45;CEST;41,840
13.10.2024;18:45;CEST;19:00;CEST;45,570
13.10.2024;19:00;CEST;19:15;CEST;65,070
13.10.2024;19:15;CEST;19:30;CEST;67,190
13.10.2024;19:30;CEST;19:45;CEST;72,720
13.10.2024;19:45;CEST;20:00;CEST;82,320
13.10.2024;20:00;CEST;20:15;CEST;75,490
13.10.2024;20:15;CEST;20:30;CEST;84,690
13.10.2024;20:30;CEST;20:45;CEST;68,300
13.10.2024;20:45;CEST;21:00;CEST;63,950
13.10.2024;21:00;CEST;21:15;CEST;85,520
13.10.2024;21:15;CEST;21:30;CEST;88,280
13.10.2024;21:30;CEST;21:45;CEST;54,080
13.10.2024;21:45;CEST;22:00;CEST;25,860
13.10.2024;22:00;CEST;22:15;CEST;58,260
13.10.2024;22:15;CEST;22:30;CEST;51,350
13.10.2024;22:30;CEST;22:45;CEST;69,250
13.10.2024;22:45;CEST;23:00;CEST;52,910
13.10.2024;23:00;CEST;23:15;CEST;45,980
13.10.2024;23:15;CEST;23:30;CEST;43,380
13.10.2024;23:30;CEST;23:45;CEST;32,980
13.10.2024;23:45;CEST;00:00;CEST;30,990
14.10.2024;00:00;CEST;00:15;CEST;17,060
14.10.2024;00:15;CEST;00:30;CEST;13,860
14.10.2024;00:30;CEST;00:45;CEST;10,420
14.10.2024;00:45;CEST;01:00;CEST;17,730
14.10.2024;01:00;CEST;01:15;CEST;50,070
14.10.2024;01:15;CEST;01:30;CEST;37,330
14.10.2024;01:30;CEST;01:45;CEST;15,570
14.10.2024;01:45;CEST;02:00;CEST;19,080
14.10.2024;02:00;CEST;02:15;CEST;30,630
14.10.2024;02:15;CEST;02:30;CEST;56,970
14.10.2024;02:30;CEST;02:45;CEST;78,120
14.10.2024;02:45;CEST;03:00;CEST;50,920
14.10.2024;03:00;CEST;03:15;CEST;56,930
14.10.2024;03:15;CEST;03:30;CEST;57,760
14.10.2024;03:30;CEST;03:45;CEST;58,360
14.10.2024;03:45;CEST;04:00;CEST;30,330
14.10.2024;04:00;CEST;04:15;CEST;3,230
14.10.2024;04:15;CEST;04:30;CEST;11,950
14.10.2024;04:30;CEST;04:45;CEST;20,310
14.10.2024;04:45;CEST;05:00;CEST;8,200
14.10.2024;05:00;CEST;05:15;CEST;7,600
14.10.2024;05:15;CEST;05:30;CEST;0,780
14.10.2024;05:30;CEST;05:45;CEST;8,420
14.10.2024;05:45;CEST;06:00;CEST;33,250
14.10.2024;06:00;CEST;06:15;CEST;37,700
14.10.2024;06:15;CEST;06:30;CEST;49,710
14.10.2024;06:30;CEST;06:45;CEST;76,580
14.10.2024;06:45;CEST;07:00;CEST;94,960
14.10.2024;07:00;CEST;07:15;CEST;83,070
14.10.2024;07:15;CEST;07:30;CEST;101,320
14.10.2024;07:30;CEST;07:45;CEST;109,020
14.10.2024;07:45;CEST;08:00;CEST;112,320
14.10.2024;08:00;CEST;08:15;CEST;126,760
14.10.2024;08:15;CEST;08:30;CEST;111,650
14.10.2024;08:30;CEST;08:45;CEST;92,570
14.10.2024;08:45;CEST;09:00;CEST;95,570
14.10.2024;09:00;CEST;09:15;CEST;135,720
14.10.2024;09:15;CEST;09:30;CEST;111,930
14.10.2024;09:30;CEST;09:45;CEST;116,750
14.10.2024;09:45;CEST;10:00;CEST;94,080
14.10.2024;10:00;CEST;10:15;CEST;123,810
14.10.2024;10:15;CEST;10:30;CEST;104,750
14.10.2024;10:30;CEST;10:45;CEST;62,090
14.10.2024;10:45;CEST;11:00;CEST;79,890
14.10.2024;11:00;CEST;11:15;CEST;102,480
14.10.2024;11:15;CEST;11:30;CEST;119,000
14.10.2024;11:30;CEST;11:45;CEST;114,700
14.10.2024;11:45;CEST;12:00;CEST;135,470
14.10.2024;12:00;CEST;12:15;CEST;144,200
14.10.2024;12:15;CEST;12:30;CEST;148,300
14.10.2024;12:30;CEST;12:45;CEST;112,230
14.10.2024;12:45;CEST;13:00;CEST;136,250
14.10.2024;13:00;CEST;13:15;CEST;107,100
14.10.2024;13:15;CEST;13:30;CEST;105,790
14.10.2024;13:30;CEST;13:45;CEST;127,040
14.10.2024;13:45;CEST;14:00;CEST;96,360
14.10.2024;14:00;CEST;14:15;CEST;83,070
14.10.2024;14:15;CEST;14:30;CEST;78,340
14.10.2024;14:30;CEST;14:45;CEST;88,840
14.10.2024;14:45;CEST;15:00;CEST;102,530
14.10.2024;15:00;CEST;15:15;CEST;99,570
14.10.2024;15:15;CEST;15:30;CEST;114,290
14.10.2024;15:30;CEST;15:45;CEST;118,320
14.10.2024;15:45;CEST;16:00;CEST;130,910
14.10.2024;16:00;CEST;16:15;CEST;107,480
14.10.2024;16:15;CEST;16:30;CEST;110,400
14.10.2024;16:30;CEST;16:45;CEST;169,610
14.10.2024;16:45;CEST;17:00;CEST;192,850
14.10.2024;17:00;CEST;17:15;CEST;108,690
14.10.2024;17:15;CEST;17:30;CEST;114,100
14.10.2024;17:30;CEST;17:45;CEST;196,350
14.10.2024;17:45;CEST;18:00;CEST;313,000
14.10.2024;18:00;CEST;18:15;CEST;102,220
14.10.2024;18:15;CEST;18:30;CEST;133,520
14.10.2024;18:30;CEST;18:45;CEST;216,880
14.10.2024;18:45;CEST;19:00;CEST;251,270
14.10.2024;19:00;CEST;19:15;CEST;210,840
14.10.2024;19:15;CEST;19:30;CEST;163,380
14.10.2024;19:30;CEST;19:45;CEST;145,200
14.10.2024;19:45;CEST;20:00;CEST;136,050
14.10.2024;20:00;CEST;20:15;CEST;376,490
14.10.2024;20:15;CEST;20:30;CEST;132,940
14.10.2024;20:30;CEST;20:45;CEST;100,070
14.10.2024;20:45;CEST;21:00;CEST;97,980
14.10.2024;21:00;CEST;21:15;CEST;115,390
14.10.2024;21:15;CEST;21:30;CEST;103,850
14.10.2024;21:30;CEST;21:45;CEST;97,630
14.10.2024;21:45;CEST;22:00;CEST;92,130
14.10.2024;22:00;CEST;22:15;CEST;90,560
14.10.2024;22:15;CEST;22:30;CEST;86,110
14.10.2024;22:30;CEST;22:45;CEST;99,440
14.10.2024;22:45;CEST;23:00;CEST;92,420
14.10.2024;23:00;CEST;23:15;CEST;96,060
14.10.2024;23:15;CEST;23:30;CEST;104,330
14.10.2024;23:30;CEST;23:45;CEST;91,340
14.10.2024;23:45;CEST;00:00;CEST;77,680
15.10.2024;00:00;CEST;00:15;CEST;92,330
15.10.2024;00:15;CEST;00:30;CEST;98,990
15.10.2024;00:30;CEST;00:45;CEST;85,340
15.10.2024;00:45;CEST;01:00;CEST;86,610
15.10.2024;01:00;CEST;01:15;CEST;87,640
15.10.2024;01:15;CEST;01:30;CEST;81,280
15.10.2024;01:30;CEST;01:45;CEST;82,620
15.10.2024;01:45;CEST;02:00;CEST;79,200
15.10.2024;02:00;CEST;02:15;CEST;85,670
15.10.2024;02:15;CEST;02:30;CEST;73,610
15.10.2024;02:30;CEST;02:45;CEST;68,850
15.10.2024;02:45;CEST;03:00;CEST;70,960
15.10.2024;03:00;CEST;03:15;CEST;76,450
15.10.2024;03:15;CEST;03:30;CEST;72,190
15.10.2024;03:30;CEST;03:45;CEST;73,760
15.10.2024;03:45;CEST;04:00;CEST;76,920
15.10.2024;04:00;CEST;04:15;CEST;81,820
15.10.2024;04:15;CEST;04:30;CEST;77,210
15.10.2024;04:30;CEST;04:45;CEST;97,640
15.10.2024;04:45;CEST;05:00;CEST;88,220
15.10.2024;05:00;CEST;05:15;CEST;74,650
15.10.2024;05:15;CEST;05:30;CEST;89,700
15.10.2024;05:30;CEST;05:45;CEST;87,830
15.10.2024;05:45;CEST;06:00;CEST;93,920
15.10.2024;06:00;CEST;06:15;CEST;85,870
15.10.2024;06:15;CEST;06:30;CEST;100,850
15.10.2024;06:30;CEST;06:45;CEST;117,870
15.10.2024;06:45;CEST;07:00;CEST;283,200
15.10.2024;07:00;CEST;07:15;CEST;99,620
15.10.2024;07:15;CEST;07:30;CEST;121,680
15.10.2024;07:30;CEST;07:45;CEST;180,180
15.10.2024;07:45;CEST;08:00;CEST;223,710
15.10.2024;08:00;CEST;08:15;CEST;570,140
15.10.2024;08:15;CEST;08:30;CEST;199,830
15.10.2024;08:30;CEST;08:45;CEST;157,860
15.10.2024;08:45;CEST;09:00;CEST;108,260
15.10.2024;09:00;CEST;09:15;CEST;160,860
15.10.2024;09:15;CEST;09:30;CEST;90,670
15.10.2024;09:30;CEST;09:45;CEST;68,360
15.10.2024;09:45;CEST;10:00;CEST;28,220
15.10.2024;10:00;CEST;10:15;CEST;77,400
15.10.2024;10:15;CEST;10:30;CEST;67,830
15.10.2024;10:30;CEST;10:45;CEST;79,350
15.10.2024;10:45;CEST;11:00;CEST;109,630
15.10.2024;11:00;CEST;11:15;CEST;107,040
15.10.2024;11:15;CEST;11:30;CEST;116,150
15.10.2024;11:30;CEST;11:45;CEST;80,890
15.10.2024;11:45;CEST;12:00;CEST;110,810
15.10.2024;12:00;CEST;12:15;CEST;100,690
15.10.2024;12:15;CEST;12:30;CEST;63,490
15.10.2024;12:30;CEST;12:45;CEST;75,270
15.10.2024;12:45;CEST;13:00;CEST;84,510
15.10.2024;13:00;CEST;13:15;CEST;81,480
15.10.2024;13:15;CEST;13:30;CEST;46,490
15.10.2024;13:30;CEST;13:45;CEST;8,840
15.10.2024;13:45;CEST;14:00;CEST;36,580
15.10.2024;14:00;CEST;14:15;CEST;30,000
15.10.2024;14:15;CEST;14:30;CEST;37,940
15.10.2024;14:30;CEST;14:45;CEST;87,310
15.10.2024;14:45;CEST;15:00;CEST;90,300
15.10.2024;15:00;CEST;15:15;CEST;89,800
15.10.2024;15:15;CEST;15:30;CEST;49,640
15.10.2024;15:30;CEST;15:45;CEST;63,320
15.10.2024;15:45;CEST;16:00;CEST;88,130
15.10.2024;16:00;CEST;16:15;CEST;68,170
15.10.2024;16:15;CEST;16:30;CEST;63,810
15.10.2024;16:30;CEST;16:45;CEST;105,680
15.10.2024;16:45;CEST;17:00;CEST;121,710
15.10.2024;17:00;CEST;17:15;CEST;90,180
15.10.2024;17:15;CEST;17:30;CEST;118,520
15.10.2024;17:30;CEST;17:45;CEST;151,010
15.10.2024;17:45;CEST;18:00;CEST;447,020
15.10.2024;18:00;CEST;18:15;CEST;1271,240
15.10.2024;18:15;CEST;18:30;CEST;245,060
15.10.2024;18:30;CEST;18:45;CEST;107,580
15.10.2024;18:45;CEST;19:00;CEST;80,540
15.10.2024;19:00;CEST;19:15;CEST;222,390
15.10.2024;19:15;CEST;19:30;CEST;96,210
15.10.2024;19:30;CEST;19:45;CEST;89,040
15.10.2024;19:45;CEST;20:00;CEST;61,750
15.10.2024;20:00;CEST;20:15;CEST;137,730
15.10.2024;20:15;CEST;20:30;CEST;170,290
15.10.2024;20:30;CEST;20:45;CEST;134,520
15.10.2024;20:45;CEST;21:00;CEST;84,780
15.10.2024;21:00;CEST;21:15;CEST;100,540
15.10.2024;21:15;CEST;21:30;CEST;94,870
15.10.2024;21:30;CEST;21:45;CEST;66,610
15.10.2024;21:45;CEST;22:00;CEST;23,560
15.10.2024;22:00;CEST;22:15;CEST;57,710
15.10.2024;22:15;CEST;22:30;CEST;43,650
15.10.2024;22:30;CEST;22:45;CEST;19,620
15.10.2024;22:45;CEST;23:00;CEST;4,940
15.10.2024;23:00;CEST;23:15;CEST;85,650
15.10.2024;23:15;CEST;23:30;CEST;61,910
15.10.2024;23:30;CEST;23:45;CEST;49,610
15.10.2024;23:45;CEST;00:00;CEST;23,030
16.10.2024;00:00;CEST;00:15;CEST;67,820
16.10.2024;00:15;CEST;00:30;CEST;45,020
16.10.2024;00:30;CEST;00:45;CEST;16,410
16.10.2024;00:45;CEST;01:00;CEST;3,830
16.10.2024;01:00;CEST;01:15;CEST;49,090
16.10.2024;01:15;CEST;01:30;CEST;-1,350
16.10.2024;01:30;CEST;01:45;CEST;-10,500
16.10.2024;01:45;CEST;02:00;CEST;-10,920
16.10.2024;02:00;CEST;02:15;CEST;0,840
16.10.2024;02:15;CEST;02:30;CEST;-6,880
16.10.2024;02:30;CEST;02:45;CEST;-12,520
16.10.2024;02:45;CEST;03:00;CEST;-6,900
16.10.2024;03:00;CEST;03:15;CEST;1,610
16.10.2024;03:15;CEST;03:30;CEST;11,140
16.10.2024;03:30;CEST;03:45;CEST;11,370
16.10.2024;03:45;CEST;04:00;CEST;11,040
16.10.2024;04:00;CEST;04:15;CEST;-4,580
16.10.2024;04:15;CEST;04:30;CEST;0,700
16.10.2024;04:30;CEST;04:45;CEST;29,940
16.10.2024;04:45;CEST;05:00;CEST;72,880
16.10.2024;05:00;CEST;05:15;CEST;9,400
16.10.2024;05:15;CEST;05:30;CEST;-12,110
16.10.2024;05:30;CEST;05:45;CEST;-0,840
16.10.2024;05:45;CEST;06:00;CEST;47,020
16.10.2024;06:00;CEST;06:15;CEST;7,230
16.10.2024;06:15;CEST;06:30;CEST;71,410
16.10.2024;06:30;CEST;06:45;CEST;72,970
16.10.2024;06:45;CEST;07:00;CEST;76,090
16.10.2024;07:00;CEST;07:15;CEST;21,790
16.10.2024;07:15;CEST;07:30;CEST;6,700
16.10.2024;07:30;CEST;07:45;CEST;7,490
16.10.2024;07:45;CEST;08:00;CEST;26,560
16.10.2024;08:00;CEST;08:15;CEST;85,590
16.10.2024;08:15;CEST;08:30;CEST;87,860
16.10.2024;08:30;CEST;08:45;CEST;158,100
16.10.2024;08:45;CEST;09:00;CEST;291,930
16.10.2024;09:00;CEST;09:15;CEST;168,700
16.10.2024;09:15;CEST;09:30;CEST;70,610
16.10.2024;09:30;CEST;09:45;CEST;70,470
16.10.2024;09:45;CEST;10:00;CEST;30,620
16.10.2024;10:00;CEST;10:15;CEST;71,350
16.10.2024;10:15;CEST;10:30;CEST;54,320
16.10.2024;10:30;CEST;10:45;CEST;34,670
16.10.2024;10:45;CEST;11:00;CEST;-2,290
16.10.2024;11:00;CEST;11:15;CEST;85,660
16.10.2024;11:15;CEST;11:30;CEST;128,600
16.10.2024;11:30;CEST;11:45;CEST;148,520
16.10.2024;11:45;CEST;12:00;CEST;95,510
16.10.2024;12:00;CEST;12:15;CEST;86,450
16.10.2024;12:15;CEST;12:30;CEST;38,750
16.10.2024;12:30;CEST;12:45;CEST;107,680
16.10.2024;12:45;CEST;13:00;CEST;84,750
16.10.2024;13:00;CEST;13:15;CEST;70,850
16.10.2024;13:15;CEST;13:30;CEST;72,580
16.10.2024;13:30;CEST;13:45;CEST;58,150
16.10.2024;13:45;CEST;14:00;CEST;43,910
16.10.2024;14:00;CEST;14:15;CEST;-1,370
16.10.2024;14:15;CEST;14:30;CEST;40,600
16.10.2024;14:30;CEST;14:45;CEST;54,160
16.10.2024;14:45;CEST;15:00;CEST;69,630
16.10.2024;15:00;CEST;15:15;CEST;4,930
16.10.2024;15:15;CEST;15:30;CEST;73,060
16.10.2024;15:30;CEST;15:45;CEST;102,600
16.10.2024;15:45;CEST;16:00;CEST;100,910
16.10.2024;16:00;CEST;16:15;CEST;67,920
16.10.2024;16:15;CEST;16:30;CEST;70,710
16.10.2024;16:30;CEST;16:45;CEST;93,150
16.10.2024;16:45;CEST;17:00;CEST;102,720
16.10.2024;17:00;CEST;17:15;CEST;57,040
16.10.2024;17:15;CEST;17:30;CEST;77,750
16.10.2024;17:30;CEST;17:45;CEST;63,090
16.10.2024;17:45;CEST;18:00;CEST;56,100
16.10.2024;18:00;CEST;18:15;CEST;20,470
16.10.2024;18:15;CEST;18:30;CEST;2,900
16.10.2024;18:30;CEST;18:45;CEST;17,660
16.10.2024;18:45;CEST;19:00;CEST;2,360
16.10.2024;19:00;CEST;19:15;CEST;20,670
16.10.2024;19:15;CEST;19:30;CEST;3,880
16.10.2024;19:30;CEST;19:45;CEST;16,630
16.10.2024;19:45;CEST;20:00;CEST;7,290
16.10.2024;20:00;CEST;20:15;CEST;24,790
16.10.2024;20:15;CEST;20:30;CEST;42,000
16.10.2024;20:30;CEST;20:45;CEST;41,390
16.10.2024;20:45;CEST;21:00;CEST;23,980
16.10.2024;21:00;CEST;21:15;CEST;34,990
16.10.2024;21:15;CEST;21:30;CEST;22,260
16.10.2024;21:30;CEST;21:45;CEST;6,400
16.10.2024;21:45;CEST;22:00;CEST;0,650
16.10.2024;22:00;CEST;22:15;CEST;56,880
16.10.2024;22:15;CEST;22:30;CEST;28,390
16.10.2024;22:30;CEST;22:45;CEST;21,690
16.10.2024;22:45;CEST;23:00;CEST;9,960
16.10.2024;23:00;CEST;23:15;CEST;38,920
16.10.2024;23:15;CEST;23:30;CEST;25,840
16.10.2024;23:30;CEST;23:45;CEST;14,330
16.10.2024;23:45;CEST;00:00;CEST;0,180
17.10.2024;00:00;CEST;00:15;CEST;50,610
17.10.2024;00:15;CEST;00:30;CEST;55,970
17.10.2024;00:30;CEST;00:45;CEST;12,290
17.10.2024;00:45;CEST;01:00;CEST;1,570
17.10.2024;01:00;CEST;01:15;CEST;9,190
17.10.2024;01:15;CEST;01:30;CEST;10,730
17.10.2024;01:30;CEST;01:45;CEST;6,640
17.10.2024;01:45;CEST;02:00;CEST;-6,130
17.10.2024;02:00;CEST;02:15;CEST;-12,820
17.10.2024;02:15;CEST;02:30;CEST;-4,390
17.10.2024;02:30;CEST;02:45;CEST;-7,080
17.10.2024;02:45;CEST;03:00;CEST;-6,130
17.10.2024;03:00;CEST;03:15;CEST;7,180
17.10.2024;03:15;CEST;03:30;CEST;3,480
17.10.2024;03:30;CEST;03:45;CEST;69,220
17.10.2024;03:45;CEST;04:00;CEST;47,940
17.10.2024;04:00;CEST;04:15;CEST;35,660
17.10.2024;04:15;CEST;04:30;CEST;66,800
17.10.2024;04:30;CEST;04:45;CEST;55,270
17.10.2024;04:45;CEST;05:00;CEST;37,130
17.10.2024;05:00;CEST;05:15;CEST;4,450
17.10.2024;05:15;CEST;05:30;CEST;4,720
17.10.2024;05:30;CEST;05:45;CEST;30,980
17.10.2024;05:45;CEST;06:00;CEST;57,100
17.10.2024;06:00;CEST;06:15;CEST;54,930
17.10.2024;06:15;CEST;06:30;CEST;81,400
17.10.2024;06:30;CEST;06:45;CEST;88,470
17.10.2024;06:45;CEST;07:00;CEST;84,580
17.10.2024;07:00;CEST;07:15;CEST;61,560
17.10.2024;07:15;CEST;07:30;CEST;78,070
17.10.2024;07:30;CEST;07:45;CEST;92,250
17.10.2024;07:45;CEST;08:00;CEST;123,250
17.10.2024;08:00;CEST;08:15;CEST;112,650
17.10.2024;08:15;CEST;08:30;CEST;80,680
17.10.2024;08:30;CEST;08:45;CEST;63,710
17.10.2024;08:45;CEST;09:00;CEST;88,270
17.10.2024;09:00;CEST;09:15;CEST;119,800
17.10.2024;09:15;CEST;09:30;CEST;88,560
17.10.2024;09:30;CEST;09:45;CEST;87,110
17.10.2024;09:45;CEST;10:00;CEST;89,160
17.10.2024;10:00;CEST;10:15;CEST;102,520
17.10.2024;10:15;CEST;10:30;CEST;96,700
17.10.2024;10:30;CEST;10:45;CEST;70,890
17.10.2024;10:45;CEST;11:00;CEST;31,250
17.10.2024;11:00;CEST;11:15;CEST;74,730
17.10.2024;11:15;CEST;11:30;CEST;98,580
17.10.2024;11:30;CEST;11:45;CEST;86,790
17.10.2024;11:45;CEST;12:00;CEST;72,710
