Datum;Zeitzone;von;bis;Einheit;AEP-Schätzer;Status
27.09.2024;CEST;05:15;05:30;EUR/MWh;-5,85;2,00
27.09.2024;CEST;05:30;05:45;EUR/MWh;-0,60;2,00
27.09.2024;CEST;05:45;06:00;EUR/MWh;-0,83;2,00
27.09.2024;CEST;06:00;06:15;EUR/MWh;-12,62;2,00
27.09.2024;CEST;06:15;06:30;EUR/MWh;-0,58;2,00
27.09.2024;CEST;06:30;06:45;EUR/MWh;19,73;2,00
27.09.2024;CEST;06:45;07:00;EUR/MWh;10,28;2,00
27.09.2024;CEST;07:00;07:15;EUR/MWh;18,36;2,00
27.09.2024;CEST;07:15;07:30;EUR/MWh;32,62;2,00
27.09.2024;CEST;07:30;07:45;EUR/MWh;19,16;2,00
27.09.2024;CEST;07:45;08:00;EUR/MWh;8,85;2,00
27.09.2024;CEST;08:00;08:15;EUR/MWh;7,48;2,00
27.09.2024;CEST;08:15;08:30;EUR/MWh;6,23;2,00
27.09.2024;CEST;08:30;08:45;EUR/MWh;-0,63;2,00
27.09.2024;CEST;08:45;09:00;EUR/MWh;-5,59;2,00
27.09.2024;CEST;09:00;09:15;EUR/MWh;21,64;2,00
27.09.2024;CEST;09:15;09:30;EUR/MWh;-8,38;2,00
27.09.2024;CEST;09:30;09:45;EUR/MWh;-9,64;2,00
27.09.2024;CEST;09:45;10:00;EUR/MWh;-8,56;2,00
27.09.2024;CEST;10:00;10:15;EUR/MWh;-7,35;2,00
27.09.2024;CEST;10:15;10:30;EUR/MWh;-6,16;2,00
27.09.2024;CEST;10:30;10:45;EUR/MWh;-2,78;2,00
27.09.2024;CEST;10:45;11:00;EUR/MWh;-16,11;2,00
27.09.2024;CEST;11:00;11:15;EUR/MWh;6,70;2,00
27.09.2024;CEST;11:15;11:30;EUR/MWh;11,50;2,00
27.09.2024;CEST;11:30;11:45;EUR/MWh;-1,93;2,00
27.09.2024;CEST;11:45;12:00;EUR/MWh;-5,61;2,00
27.09.2024;CEST;12:00;12:15;EUR/MWh;2,69;2,00
27.09.2024;CEST;12:15;12:30;EUR/MWh;10,63;2,00
27.09.2024;CEST;12:30;12:45;EUR/MWh;-0,06;2,00
27.09.2024;CEST;12:45;13:00;EUR/MWh;0,42;2,00
27.09.2024;CEST;13:00;13:15;EUR/MWh;12,12;2,00
27.09.2024;CEST;13:15;13:30;EUR/MWh;32,35;2,00
27.09.2024;CEST;13:30;13:45;EUR/MWh;26,85;2,00
27.09.2024;CEST;13:45;14:00;EUR/MWh;3,30;2,00
27.09.2024;CEST;14:00;14:15;EUR/MWh;3,21;2,00
27.09.2024;CEST;14:15;14:30;EUR/MWh;18,30;2,00
27.09.2024;CEST;14:30;14:45;EUR/MWh;27,69;2,00
27.09.2024;CEST;14:45;15:00;EUR/MWh;48,12;2,00
27.09.2024;CEST;15:00;15:15;EUR/MWh;12,90;2,00
27.09.2024;CEST;15:15;15:30;EUR/MWh;39,80;2,00
27.09.2024;CEST;15:30;15:45;EUR/MWh;67,42;2,00
27.09.2024;CEST;15:45;16:00;EUR/MWh;49,01;2,00
27.09.2024;CEST;16:00;16:15;EUR/MWh;-1,68;2,00
27.09.2024;CEST;16:15;16:30;EUR/MWh;-12,67;2,00
27.09.2024;CEST;16:30;16:45;EUR/MWh;-15,37;2,00
27.09.2024;CEST;16:45;17:00;EUR/MWh;-8,84;2,00
27.09.2024;CEST;17:00;17:15;EUR/MWh;-25,57;2,00
27.09.2024;CEST;17:15;17:30;EUR/MWh;-15,34;2,00
27.09.2024;CEST;17:30;17:45;EUR/MWh;-12,01;2,00
27.09.2024;CEST;17:45;18:00;EUR/MWh;-14,32;2,00
27.09.2024;CEST;18:00;18:15;EUR/MWh;-13,30;2,00
27.09.2024;CEST;18:15;18:30;EUR/MWh;-14,53;2,00
27.09.2024;CEST;18:30;18:45;EUR/MWh;-14,49;2,00
27.09.2024;CEST;18:45;19:00;EUR/MWh;-3,46;2,00
27.09.2024;CEST;19:00;19:15;EUR/MWh;0,03;2,00
27.09.2024;CEST;19:15;19:30;EUR/MWh;5,38;2,00
27.09.2024;CEST;19:30;19:45;EUR/MWh;19,07;2,00
27.09.2024;CEST;19:45;20:00;EUR/MWh;22,38;2,00
27.09.2024;CEST;20:00;20:15;EUR/MWh;8,57;2,00
27.09.2024;CEST;20:15;20:30;EUR/MWh;-0,73;2,00
27.09.2024;CEST;20:30;20:45;EUR/MWh;-3,93;2,00
27.09.2024;CEST;20:45;21:00;EUR/MWh;-9,80;2,00
27.09.2024;CEST;21:00;21:15;EUR/MWh;0,29;2,00
27.09.2024;CEST;21:15;21:30;EUR/MWh;2,13;2,00
27.09.2024;CEST;21:30;21:45;EUR/MWh;-1,26;2,00
27.09.2024;CEST;21:45;22:00;EUR/MWh;3,04;2,00
27.09.2024;CEST;22:00;22:15;EUR/MWh;11,50;2,00
27.09.2024;CEST;22:15;22:30;EUR/MWh;64,85;2,00
27.09.2024;CEST;22:30;22:45;EUR/MWh;44,58;2,00
27.09.2024;CEST;22:45;23:00;EUR/MWh;-3,17;2,00
27.09.2024;CEST;23:00;23:15;EUR/MWh;3,89;2,00
27.09.2024;CEST;23:15;23:30;EUR/MWh;2,67;2,00
27.09.2024;CEST;23:30;23:45;EUR/MWh;0,28;2,00
27.09.2024;CEST;23:45;00:00;EUR/MWh;-4,16;2,00
28.09.2024;CEST;00:00;00:15;EUR/MWh;1,02;2,00
28.09.2024;CEST;00:15;00:30;EUR/MWh;3,81;2,00
28.09.2024;CEST;00:30;00:45;EUR/MWh;-0,26;2,00
28.09.2024;CEST;00:45;01:00;EUR/MWh;4,09;2,00
28.09.2024;CEST;01:00;01:15;EUR/MWh;61,25;2,00
28.09.2024;CEST;01:15;01:30;EUR/MWh;39,76;2,00
28.09.2024;CEST;01:30;01:45;EUR/MWh;11,18;2,00
28.09.2024;CEST;01:45;02:00;EUR/MWh;12,59;2,00
28.09.2024;CEST;02:00;02:15;EUR/MWh;0,90;2,00
28.09.2024;CEST;02:15;02:30;EUR/MWh;15,15;2,00
28.09.2024;CEST;02:30;02:45;EUR/MWh;35,31;2,00
28.09.2024;CEST;02:45;03:00;EUR/MWh;66,60;2,00
28.09.2024;CEST;03:00;03:15;EUR/MWh;44,39;2,00
28.09.2024;CEST;03:15;03:30;EUR/MWh;44,60;2,00
28.09.2024;CEST;03:30;03:45;EUR/MWh;52,34;2,00
28.09.2024;CEST;03:45;04:00;EUR/MWh;25,16;2,00
28.09.2024;CEST;04:00;04:15;EUR/MWh;21,01;2,00
28.09.2024;CEST;04:15;04:30;EUR/MWh;19,39;2,00
28.09.2024;CEST;04:30;04:45;EUR/MWh;12,22;2,00
28.09.2024;CEST;04:45;05:00;EUR/MWh;61,66;2,00
28.09.2024;CEST;05:00;05:15;EUR/MWh;40,31;2,00
28.09.2024;CEST;05:15;05:30;EUR/MWh;41,14;2,00
28.09.2024;CEST;05:30;05:45;EUR/MWh;31,63;2,00
28.09.2024;CEST;05:45;06:00;EUR/MWh;25,79;2,00
28.09.2024;CEST;06:00;06:15;EUR/MWh;16,15;2,00
28.09.2024;CEST;06:15;06:30;EUR/MWh;15,93;2,00
28.09.2024;CEST;06:30;06:45;EUR/MWh;19,08;2,00
28.09.2024;CEST;06:45;07:00;EUR/MWh;24,14;2,00
28.09.2024;CEST;07:00;07:15;EUR/MWh;9,73;2,00
28.09.2024;CEST;07:15;07:30;EUR/MWh;18,41;2,00
28.09.2024;CEST;07:30;07:45;EUR/MWh;24,11;2,00
28.09.2024;CEST;07:45;08:00;EUR/MWh;18,37;2,00
28.09.2024;CEST;08:00;08:15;EUR/MWh;24,86;2,00
28.09.2024;CEST;08:15;08:30;EUR/MWh;65,10;2,00
28.09.2024;CEST;08:30;08:45;EUR/MWh;39,59;2,00
28.09.2024;CEST;08:45;09:00;EUR/MWh;-1,27;2,00
28.09.2024;CEST;09:00;09:15;EUR/MWh;29,33;2,00
28.09.2024;CEST;09:15;09:30;EUR/MWh;-7,98;2,00
28.09.2024;CEST;09:30;09:45;EUR/MWh;-18,17;2,00
28.09.2024;CEST;09:45;10:00;EUR/MWh;-14,32;2,00
28.09.2024;CEST;10:00;10:15;EUR/MWh;18,96;2,00
28.09.2024;CEST;10:15;10:30;EUR/MWh;-1,03;2,00
28.09.2024;CEST;10:30;10:45;EUR/MWh;-8,50;2,00
28.09.2024;CEST;10:45;11:00;EUR/MWh;-13,86;2,00
28.09.2024;CEST;11:00;11:15;EUR/MWh;-13,45;2,00
28.09.2024;CEST;11:15;11:30;EUR/MWh;-14,95;2,00
28.09.2024;CEST;11:30;11:45;EUR/MWh;-12,64;2,00
28.09.2024;CEST;11:45;12:00;EUR/MWh;-14,83;2,00
28.09.2024;CEST;12:00;12:15;EUR/MWh;-5,41;2,00
28.09.2024;CEST;12:15;12:30;EUR/MWh;-16,08;2,00
28.09.2024;CEST;12:30;12:45;EUR/MWh;-23,36;2,00
28.09.2024;CEST;12:45;13:00;EUR/MWh;-36,89;2,00
28.09.2024;CEST;13:00;13:15;EUR/MWh;-18,09;2,00
28.09.2024;CEST;13:15;13:30;EUR/MWh;-19,38;2,00
28.09.2024;CEST;13:30;13:45;EUR/MWh;-36,87;2,00
28.09.2024;CEST;13:45;14:00;EUR/MWh;-48,85;2,00
28.09.2024;CEST;14:00;14:15;EUR/MWh;-35,84;2,00
28.09.2024;CEST;14:15;14:30;EUR/MWh;-36,81;2,00
28.09.2024;CEST;14:30;14:45;EUR/MWh;-37,70;2,00
28.09.2024;CEST;14:45;15:00;EUR/MWh;-26,87;2,00
28.09.2024;CEST;15:00;15:15;EUR/MWh;-39,07;2,00
28.09.2024;CEST;15:15;15:30;EUR/MWh;-28,83;2,00
28.09.2024;CEST;15:30;15:45;EUR/MWh;-25,93;2,00
28.09.2024;CEST;15:45;16:00;EUR/MWh;-21,23;2,00
28.09.2024;CEST;16:00;16:15;EUR/MWh;-23,59;2,00
28.09.2024;CEST;16:15;16:30;EUR/MWh;-16,78;2,00
28.09.2024;CEST;16:30;16:45;EUR/MWh;-18,74;2,00
28.09.2024;CEST;16:45;17:00;EUR/MWh;0,08;2,00
28.09.2024;CEST;17:00;17:15;EUR/MWh;-40,13;2,00
28.09.2024;CEST;17:15;17:30;EUR/MWh;-15,04;2,00
28.09.2024;CEST;17:30;17:45;EUR/MWh;12,73;2,00
28.09.2024;CEST;17:45;18:00;EUR/MWh;92,52;2,00
28.09.2024;CEST;18:00;18:15;EUR/MWh;43,23;2,00
28.09.2024;CEST;18:15;18:30;EUR/MWh;86,48;2,00
28.09.2024;CEST;18:30;18:45;EUR/MWh;134,64;2,00
28.09.2024;CEST;18:45;19:00;EUR/MWh;261,31;2,00
28.09.2024;CEST;19:00;19:15;EUR/MWh;93,22;2,00
28.09.2024;CEST;19:15;19:30;EUR/MWh;58,00;2,00
28.09.2024;CEST;19:30;19:45;EUR/MWh;35,82;2,00
28.09.2024;CEST;19:45;20:00;EUR/MWh;56,96;2,00
28.09.2024;CEST;20:00;20:15;EUR/MWh;60,96;2,00
28.09.2024;CEST;20:15;20:30;EUR/MWh;33,97;2,00
28.09.2024;CEST;20:30;20:45;EUR/MWh;57,54;2,00
28.09.2024;CEST;20:45;21:00;EUR/MWh;49,44;2,00
28.09.2024;CEST;21:00;21:15;EUR/MWh;77,54;2,00
28.09.2024;CEST;21:15;21:30;EUR/MWh;33,08;2,00
28.09.2024;CEST;21:30;21:45;EUR/MWh;49,48;2,00
28.09.2024;CEST;21:45;22:00;EUR/MWh;67,21;2,00
28.09.2024;CEST;22:00;22:15;EUR/MWh;84,00;2,00
28.09.2024;CEST;22:15;22:30;EUR/MWh;65,43;2,00
28.09.2024;CEST;22:30;22:45;EUR/MWh;77,08;2,00
28.09.2024;CEST;22:45;23:00;EUR/MWh;76,91;2,00
28.09.2024;CEST;23:00;23:15;EUR/MWh;95,38;2,00
28.09.2024;CEST;23:15;23:30;EUR/MWh;46,11;2,00
28.09.2024;CEST;23:30;23:45;EUR/MWh;65,15;2,00
28.09.2024;CEST;23:45;00:00;EUR/MWh;67,63;2,00
29.09.2024;CEST;00:00;00:15;EUR/MWh;56,98;2,00
29.09.2024;CEST;00:15;00:30;EUR/MWh;58,55;2,00
29.09.2024;CEST;00:30;00:45;EUR/MWh;84,26;2,00
29.09.2024;CEST;00:45;01:00;EUR/MWh;63,86;2,00
29.09.2024;CEST;01:00;01:15;EUR/MWh;82,91;2,00
29.09.2024;CEST;01:15;01:30;EUR/MWh;51,56;2,00
29.09.2024;CEST;01:30;01:45;EUR/MWh;38,81;2,00
29.09.2024;CEST;01:45;02:00;EUR/MWh;27,01;2,00
29.09.2024;CEST;02:00;02:15;EUR/MWh;47,59;2,00
29.09.2024;CEST;02:15;02:30;EUR/MWh;50,87;2,00
29.09.2024;CEST;02:30;02:45;EUR/MWh;52,04;2,00
29.09.2024;CEST;02:45;03:00;EUR/MWh;47,58;2,00
29.09.2024;CEST;03:00;03:15;EUR/MWh;38,64;2,00
29.09.2024;CEST;03:15;03:30;EUR/MWh;2,83;2,00
29.09.2024;CEST;03:30;03:45;EUR/MWh;36,26;2,00
29.09.2024;CEST;03:45;04:00;EUR/MWh;35,08;2,00
29.09.2024;CEST;04:00;04:15;EUR/MWh;37,46;2,00
29.09.2024;CEST;04:15;04:30;EUR/MWh;49,58;2,00
29.09.2024;CEST;04:30;04:45;EUR/MWh;64,22;2,00
29.09.2024;CEST;04:45;05:00;EUR/MWh;66,36;2,00
29.09.2024;CEST;05:00;05:15;EUR/MWh;50,43;2,00
29.09.2024;CEST;05:15;05:30;EUR/MWh;75,84;2,00
29.09.2024;CEST;05:30;05:45;EUR/MWh;75,32;2,00
29.09.2024;CEST;05:45;06:00;EUR/MWh;74,70;2,00
29.09.2024;CEST;06:00;06:15;EUR/MWh;57,76;2,00
29.09.2024;CEST;06:15;06:30;EUR/MWh;59,31;2,00
29.09.2024;CEST;06:30;06:45;EUR/MWh;62,60;2,00
29.09.2024;CEST;06:45;07:00;EUR/MWh;62,71;2,00
29.09.2024;CEST;07:00;07:15;EUR/MWh;72,33;2,00
29.09.2024;CEST;07:15;07:30;EUR/MWh;81,60;2,00
29.09.2024;CEST;07:30;07:45;EUR/MWh;84,24;2,00
29.09.2024;CEST;07:45;08:00;EUR/MWh;92,42;2,00
29.09.2024;CEST;08:00;08:15;EUR/MWh;90,23;2,00
29.09.2024;CEST;08:15;08:30;EUR/MWh;83,41;2,00
29.09.2024;CEST;08:30;08:45;EUR/MWh;58,76;2,00
29.09.2024;CEST;08:45;09:00;EUR/MWh;0,91;2,00
29.09.2024;CEST;09:00;09:15;EUR/MWh;73,55;2,00
29.09.2024;CEST;09:15;09:30;EUR/MWh;95,82;2,00
29.09.2024;CEST;09:30;09:45;EUR/MWh;38,74;2,00
29.09.2024;CEST;09:45;10:00;EUR/MWh;-8,86;2,00
29.09.2024;CEST;10:00;10:15;EUR/MWh;50,47;2,00
29.09.2024;CEST;10:15;10:30;EUR/MWh;10,74;2,00
29.09.2024;CEST;10:30;10:45;EUR/MWh;4,16;2,00
29.09.2024;CEST;10:45;11:00;EUR/MWh;-20,38;2,00
29.09.2024;CEST;11:00;11:15;EUR/MWh;47,79;2,00
29.09.2024;CEST;11:15;11:30;EUR/MWh;-7,88;2,00
29.09.2024;CEST;11:30;11:45;EUR/MWh;-23,53;2,00
29.09.2024;CEST;11:45;12:00;EUR/MWh;-43,77;2,00
29.09.2024;CEST;12:00;12:15;EUR/MWh;-0,82;2,00
29.09.2024;CEST;12:15;12:30;EUR/MWh;13,65;2,00
29.09.2024;CEST;12:30;12:45;EUR/MWh;97,77;2,00
29.09.2024;CEST;12:45;13:00;EUR/MWh;75,57;2,00
29.09.2024;CEST;13:00;13:15;EUR/MWh;41,23;2,00
29.09.2024;CEST;13:15;13:30;EUR/MWh;82,22;2,00
29.09.2024;CEST;13:30;13:45;EUR/MWh;54,62;2,00
29.09.2024;CEST;13:45;14:00;EUR/MWh;14,07;2,00
29.09.2024;CEST;14:00;14:15;EUR/MWh;-4,67;2,00
29.09.2024;CEST;14:15;14:30;EUR/MWh;38,78;2,00
29.09.2024;CEST;14:30;14:45;EUR/MWh;31,81;2,00
29.09.2024;CEST;14:45;15:00;EUR/MWh;75,71;2,00
29.09.2024;CEST;15:00;15:15;EUR/MWh;-6,60;2,00
29.09.2024;CEST;15:15;15:30;EUR/MWh;43,92;2,00
29.09.2024;CEST;15:30;15:45;EUR/MWh;59,50;2,00
29.09.2024;CEST;15:45;16:00;EUR/MWh;92,54;2,00
29.09.2024;CEST;16:00;16:15;EUR/MWh;110,00;2,00
29.09.2024;CEST;16:15;16:30;EUR/MWh;74,19;2,00
29.09.2024;CEST;16:30;16:45;EUR/MWh;75,21;2,00
29.09.2024;CEST;16:45;17:00;EUR/MWh;77,81;2,00
29.09.2024;CEST;17:00;17:15;EUR/MWh;57,82;2,00
29.09.2024;CEST;17:15;17:30;EUR/MWh;91,73;2,00
29.09.2024;CEST;17:30;17:45;EUR/MWh;104,50;2,00
29.09.2024;CEST;17:45;18:00;EUR/MWh;185,16;2,00
29.09.2024;CEST;18:00;18:15;EUR/MWh;81,10;2,00
29.09.2024;CEST;18:15;18:30;EUR/MWh;108,18;2,00
29.09.2024;CEST;18:30;18:45;EUR/MWh;107,93;2,00
29.09.2024;CEST;18:45;19:00;EUR/MWh;89,77;2,00
29.09.2024;CEST;19:00;19:15;EUR/MWh;86,69;2,00
29.09.2024;CEST;19:15;19:30;EUR/MWh;51,74;2,00
29.09.2024;CEST;19:30;19:45;EUR/MWh;47,53;2,00
29.09.2024;CEST;19:45;20:00;EUR/MWh;12,38;2,00
29.09.2024;CEST;20:00;20:15;EUR/MWh;91,62;2,00
29.09.2024;CEST;20:15;20:30;EUR/MWh;54,54;2,00
29.09.2024;CEST;20:30;20:45;EUR/MWh;-5,26;2,00
29.09.2024;CEST;20:45;21:00;EUR/MWh;3,04;2,00
29.09.2024;CEST;21:00;21:15;EUR/MWh;65,38;2,00
29.09.2024;CEST;21:15;21:30;EUR/MWh;58,46;2,00
29.09.2024;CEST;21:30;21:45;EUR/MWh;32,68;2,00
29.09.2024;CEST;21:45;22:00;EUR/MWh;15,96;2,00
29.09.2024;CEST;22:00;22:15;EUR/MWh;22,48;2,00
29.09.2024;CEST;22:15;22:30;EUR/MWh;44,82;2,00
29.09.2024;CEST;22:30;22:45;EUR/MWh;0,82;2,00
29.09.2024;CEST;22:45;23:00;EUR/MWh;-3,65;2,00
29.09.2024;CEST;23:00;23:15;EUR/MWh;5,00;2,00
29.09.2024;CEST;23:15;23:30;EUR/MWh;1,07;2,00
29.09.2024;CEST;23:30;23:45;EUR/MWh;-3,93;2,00
29.09.2024;CEST;23:45;00:00;EUR/MWh;-3,99;2,00
30.09.2024;CEST;00:00;00:15;EUR/MWh;-7,19;2,00
30.09.2024;CEST;00:15;00:30;EUR/MWh;-7,56;2,00
30.09.2024;CEST;00:30;00:45;EUR/MWh;-5,43;2,00
30.09.2024;CEST;00:45;01:00;EUR/MWh;-10,00;2,00
30.09.2024;CEST;01:00;01:15;EUR/MWh;-7,71;2,00
30.09.2024;CEST;01:15;01:30;EUR/MWh;-9,28;2,00
30.09.2024;CEST;01:30;01:45;EUR/MWh;-7,33;2,00
30.09.2024;CEST;01:45;02:00;EUR/MWh;-6,24;2,00
30.09.2024;CEST;02:00;02:15;EUR/MWh;-0,69;2,00
30.09.2024;CEST;02:15;02:30;EUR/MWh;-7,86;2,00
30.09.2024;CEST;02:30;02:45;EUR/MWh;-8,00;2,00
30.09.2024;CEST;02:45;03:00;EUR/MWh;-12,11;2,00
30.09.2024;CEST;03:00;03:15;EUR/MWh;-13,79;2,00
30.09.2024;CEST;03:15;03:30;EUR/MWh;-10,85;2,00
30.09.2024;CEST;03:30;03:45;EUR/MWh;-12,32;2,00
30.09.2024;CEST;03:45;04:00;EUR/MWh;-13,35;2,00
30.09.2024;CEST;04:00;04:15;EUR/MWh;-17,03;2,00
30.09.2024;CEST;04:15;04:30;EUR/MWh;-16,06;2,00
30.09.2024;CEST;04:30;04:45;EUR/MWh;-19,26;2,00
30.09.2024;CEST;04:45;05:00;EUR/MWh;-11,99;2,00
30.09.2024;CEST;05:00;05:15;EUR/MWh;-8,08;2,00
30.09.2024;CEST;05:15;05:30;EUR/MWh;-5,68;2,00
30.09.2024;CEST;05:30;05:45;EUR/MWh;-2,05;2,00
30.09.2024;CEST;05:45;06:00;EUR/MWh;6,56;2,00
30.09.2024;CEST;06:00;06:15;EUR/MWh;13,43;2,00
30.09.2024;CEST;06:15;06:30;EUR/MWh;36,67;2,00
30.09.2024;CEST;06:30;06:45;EUR/MWh;10,42;2,00
30.09.2024;CEST;06:45;07:00;EUR/MWh;81,16;2,00
30.09.2024;CEST;07:00;07:15;EUR/MWh;113,28;2,00
30.09.2024;CEST;07:15;07:30;EUR/MWh;103,67;2,00
30.09.2024;CEST;07:30;07:45;EUR/MWh;159,70;2,00
30.09.2024;CEST;07:45;08:00;EUR/MWh;51,95;2,00
30.09.2024;CEST;08:00;08:15;EUR/MWh;61,52;2,00
30.09.2024;CEST;08:15;08:30;EUR/MWh;57,67;2,00
30.09.2024;CEST;08:30;08:45;EUR/MWh;26,28;2,00
30.09.2024;CEST;08:45;09:00;EUR/MWh;45,26;2,00
30.09.2024;CEST;09:00;09:15;EUR/MWh;75,77;2,00
30.09.2024;CEST;09:15;09:30;EUR/MWh;46,45;2,00
30.09.2024;CEST;09:30;09:45;EUR/MWh;29,11;2,00
30.09.2024;CEST;09:45;10:00;EUR/MWh;0,28;2,00
30.09.2024;CEST;10:00;10:15;EUR/MWh;20,18;2,00
30.09.2024;CEST;10:15;10:30;EUR/MWh;9,75;2,00
30.09.2024;CEST;10:30;10:45;EUR/MWh;7,78;2,00
30.09.2024;CEST;10:45;11:00;EUR/MWh;-1,68;2,00
30.09.2024;CEST;11:00;11:15;EUR/MWh;-9,71;2,00
30.09.2024;CEST;11:15;11:30;EUR/MWh;1,43;2,00
30.09.2024;CEST;11:30;11:45;EUR/MWh;-2,28;2,00
30.09.2024;CEST;11:45;12:00;EUR/MWh;-16,06;2,00
30.09.2024;CEST;12:00;12:15;EUR/MWh;21,14;2,00
30.09.2024;CEST;12:15;12:30;EUR/MWh;6,13;2,00
30.09.2024;CEST;12:30;12:45;EUR/MWh;-5,12;2,00
30.09.2024;CEST;12:45;13:00;EUR/MWh;-3,24;2,00
30.09.2024;CEST;13:00;13:15;EUR/MWh;6,43;2,00
30.09.2024;CEST;13:15;13:30;EUR/MWh;6,38;2,00
30.09.2024;CEST;13:30;13:45;EUR/MWh;50,43;2,00
30.09.2024;CEST;13:45;14:00;EUR/MWh;-87,13;0,00
30.09.2024;CEST;14:00;14:15;EUR/MWh;-84,11;0,00
30.09.2024;CEST;14:15;14:30;EUR/MWh;-99,97;0,00
30.09.2024;CEST;14:30;14:45;EUR/MWh;-66,98;0,00
30.09.2024;CEST;14:45;15:00;EUR/MWh;-101,60;0,00
30.09.2024;CEST;15:00;15:15;EUR/MWh;-90,62;0,00
30.09.2024;CEST;15:15;15:30;EUR/MWh;-57,95;0,00
30.09.2024;CEST;15:30;15:45;EUR/MWh;-65,96;0,00
30.09.2024;CEST;15:45;16:00;EUR/MWh;-60,90;0,00
30.09.2024;CEST;16:00;16:15;EUR/MWh;79,76;0,00
30.09.2024;CEST;16:15;16:30;EUR/MWh;-52,85;0,00
30.09.2024;CEST;16:30;16:45;EUR/MWh;-78,08;0,00
30.09.2024;CEST;16:45;17:00;EUR/MWh;111,66;0,00
30.09.2024;CEST;17:00;17:15;EUR/MWh;117,97;0,00
30.09.2024;CEST;17:15;17:30;EUR/MWh;162,93;0,00
30.09.2024;CEST;17:30;17:45;EUR/MWh;127,04;0,00
30.09.2024;CEST;17:45;18:00;EUR/MWh;120,34;0,00
30.09.2024;CEST;18:00;18:15;EUR/MWh;-33,45;0,00
30.09.2024;CEST;18:15;18:30;EUR/MWh;101,12;0,00
30.09.2024;CEST;18:30;18:45;EUR/MWh;-28,70;0,00
30.09.2024;CEST;18:45;19:00;EUR/MWh;-1,57;0,00
30.09.2024;CEST;19:00;19:15;EUR/MWh;113,91;0,00
30.09.2024;CEST;19:15;19:30;EUR/MWh;113,09;0,00
30.09.2024;CEST;19:30;19:45;EUR/MWh;108,08;0,00
30.09.2024;CEST;19:45;20:00;EUR/MWh;-20,14;0,00
30.09.2024;CEST;20:00;20:15;EUR/MWh;-124,72;0,00
30.09.2024;CEST;20:15;20:30;EUR/MWh;-137,94;0,00
30.09.2024;CEST;20:30;20:45;EUR/MWh;-179,44;0,00
30.09.2024;CEST;20:45;21:00;EUR/MWh;-150,89;0,00
30.09.2024;CEST;21:00;21:15;EUR/MWh;126,74;0,00
30.09.2024;CEST;21:15;21:30;EUR/MWh;-153,19;0,00
30.09.2024;CEST;21:30;21:45;EUR/MWh;69,07;0,00
30.09.2024;CEST;21:45;22:00;EUR/MWh;-132,05;0,00
30.09.2024;CEST;22:00;22:15;EUR/MWh;96,93;0,00
30.09.2024;CEST;22:15;22:30;EUR/MWh;-131,92;0,00
30.09.2024;CEST;22:30;22:45;EUR/MWh;-151,92;0,00
30.09.2024;CEST;22:45;23:00;EUR/MWh;-137,33;0,00
30.09.2024;CEST;23:00;23:15;EUR/MWh;-159,99;0,00
30.09.2024;CEST;23:15;23:30;EUR/MWh;69,00;0,00
30.09.2024;CEST;23:30;23:45;EUR/MWh;57,00;0,00
30.09.2024;CEST;23:45;00:00;EUR/MWh;57,00;0,00
01.10.2024;CEST;00:00;00:15;EUR/MWh;-163,95;0,00
01.10.2024;CEST;00:15;00:30;EUR/MWh;-69,82;0,00
01.10.2024;CEST;00:30;00:45;EUR/MWh;-22,74;0,00
01.10.2024;CEST;00:45;01:00;EUR/MWh;0,26;0,00
01.10.2024;CEST;01:00;01:15;EUR/MWh;-6,68;0,00
01.10.2024;CEST;01:15;01:30;EUR/MWh;-54,76;0,00
01.10.2024;CEST;01:30;01:45;EUR/MWh;-34,68;0,00
01.10.2024;CEST;01:45;02:00;EUR/MWh;-66,17;0,00
01.10.2024;CEST;02:00;02:15;EUR/MWh;-42,76;0,00
01.10.2024;CEST;02:15;02:30;EUR/MWh;-24,45;0,00
01.10.2024;CEST;02:30;02:45;EUR/MWh;74,68;0,00
01.10.2024;CEST;02:45;03:00;EUR/MWh;85,39;0,00
01.10.2024;CEST;03:00;03:15;EUR/MWh;137,15;0,00
01.10.2024;CEST;03:15;03:30;EUR/MWh;66,26;0,00
01.10.2024;CEST;03:30;03:45;EUR/MWh;78,09;0,00
01.10.2024;CEST;03:45;04:00;EUR/MWh;88,67;0,00
01.10.2024;CEST;04:00;04:15;EUR/MWh;-54,37;0,00
01.10.2024;CEST;04:15;04:30;EUR/MWh;-53,70;0,00
01.10.2024;CEST;04:30;04:45;EUR/MWh;117,82;0,00
01.10.2024;CEST;04:45;05:00;EUR/MWh;-65,73;0,00
01.10.2024;CEST;05:00;05:15;EUR/MWh;108,56;0,00
01.10.2024;CEST;05:15;05:30;EUR/MWh;-14,95;0,00
01.10.2024;CEST;05:30;05:45;EUR/MWh;137,86;0,00
01.10.2024;CEST;05:45;06:00;EUR/MWh;23,33;0,00
01.10.2024;CEST;06:00;06:15;EUR/MWh;320,82;0,00
01.10.2024;CEST;06:15;06:30;EUR/MWh;192,88;0,00
01.10.2024;CEST;06:30;06:45;EUR/MWh;318,28;0,00
01.10.2024;CEST;06:45;07:00;EUR/MWh;362,27;0,00
01.10.2024;CEST;07:00;07:15;EUR/MWh;230,58;0,00
01.10.2024;CEST;07:15;07:30;EUR/MWh;185,28;0,00
01.10.2024;CEST;07:30;07:45;EUR/MWh;154,29;0,00
